,Unnamed: 0,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,srsi,sma
39853,39853,2020-07-16 07:15:00,281810,16.845,16.845,16.845,16.845,61653.46,61653.46,1,1038552.5337,17.352749238861286,17.856484594406027,16.849013883316537,1.0,0.0038736591179975295,-0.008651129943502922,-0.016252708298050145,-0.019750471357743105,-0.04015453255611223,0.003866175819455808,0.006041849441751066,-0.11426726892763316,-0.04541095728924861,0.2526808682128855,-0.12241480146701675,-0.01266400063881618,-0.012554944020468195,-0.007697464088167737,-0.003561886375253565,-0.02103486022572687,0.001465485797024435,17.142628571428435,17.379679999999887,19.0,33.71275504495757,-1.0
39854,39854,2020-07-16 07:30:00,281813,16.88,16.88,16.8269,16.8688,59988.84,45964.39,3,1011628.751449,17.308753853510257,17.83450055690065,16.783007150119865,1.0,0.001412882160878759,0.005292014302741288,-0.007250470809792907,-0.0148627892987917,-0.018365494285514816,0.0014118849820321524,0.00604285213120336,-0.10615888415206744,-0.06632132280609619,0.2372449790280821,-0.1260114226784622,-0.03132203948280024,0.003866175819455808,-0.012554944020468195,-0.007697464088167737,-0.003561886375253565,-0.02103486022572687,17.049028571428433,17.324359999999892,23.0,31.797408432500898,-1.0
39914,39914,2020-07-17 23:00:00,282287,17.148,17.148,17.0235,17.1066,48122.11,19631.08,18,821740.645482,17.267161588760246,17.435718996901425,17.098604180619063,1.0,-0.003036360563445917,-0.009352505486996288,-0.00696020665834618,-0.004399902224395125,-0.006400724873379393,-0.0030409796587105298,0.0047393205700473895,-0.175442030599605,-0.17453457395231514,-0.050530438517065165,-0.07148157137606882,0.2756319756691304,-0.006355535120759814,0.0024119728982348048,0.002574931600249464,-0.002011687064654044,-0.005352500758803558,17.209728571428453,17.279959999999882,23.0,44.46995426673813,-1.0
39915,39915,2020-07-18 00:10:00,282301,17.0435,17.093,17.0435,17.0575,44141.3,18754.82,14,753443.283645,17.248101444327496,17.433604630960698,17.062598257694294,1.0,-0.0028702372183835308,-0.00589788270673175,-0.01219589879604588,-0.00981046643253125,-0.007257510679656853,-0.002874364248156347,0.004741953280142114,-0.1575124383692359,-0.137577393279177,-0.0550622475545379,-0.07885247737595155,0.28518507073933314,-0.0030409796587105298,-0.006355535120759814,0.0024119728982348048,0.002574931600249464,-0.002011687064654044,17.17377142857131,17.26283999999988,23.0,43.169921683591404,-1.0
39916,39916,2020-07-18 00:40:00,282307,17.0827,17.0876,17.0001,17.0001,45146.03999999999,10090.34,6,769638.4074039998,17.225555858479538,17.433622648302535,17.017489068656552,1.0,-0.003365088670672756,-0.0062256672863105775,-0.00924312447912723,-0.015519947185851368,-0.013142542013757974,-0.003370763315585723,0.004748093810503581,-0.1663407171437937,-0.12728984053254724,-0.031444262243719635,-0.08804598886335288,0.26940685577097984,-0.002874364248156347,-0.0030409796587105298,-0.006355535120759814,0.0024119728982348048,0.002574931600249464,17.14281428571417,17.239826666666545,20.0,42.14294500790412,-1.0
39917,39917,2020-07-18 01:10:00,282313,17.0568,17.0568,17.0197,17.0256,43845.73,20406.53,6,746931.700253,17.20737805316322,17.424547669275814,16.99020843705063,1.0,0.0014999911765225524,-0.0018701450974645266,-0.0047350145557855106,-0.0077569979077668485,-0.014043235793167684,0.0014988673134741506,0.004673366607482636,-0.1751957693118388,-0.13092491860717428,-0.043016768299009536,-0.11709695142446082,0.3348992309159875,-0.003370763315585723,-0.002874364248156347,-0.0030409796587105298,-0.006355535120759814,0.0024119728982348048,17.120442857142738,17.225019999999876,20.0,40.9315946011183,-1.0
39930,39930,2020-07-18 09:00:00,282407,16.8885,17.0364,16.8609,17.0364,54249.86,40486.33,10,919523.800891,17.082196968325835,17.27776605082105,16.88662788583062,1.0,0.010193008983367502,0.004481026390886989,-0.00019366538143272827,-0.0015413738740057694,-0.0012955418119997564,0.010141410599604495,0.0040771245228562215,-0.2069921048143064,-0.10691758731522408,-0.023708918424897616,-0.011020158920987823,0.0694555055175442,-0.005670394115510735,-0.004664700621087814,-0.0013488788758166947,0.0002461812609877434,-0.003429350614482907,17.019899999999875,17.041646666666537,39.0,36.59044781776912,-1.0
39931,39931,2020-07-18 09:30:00,282413,17.0944,17.0944,17.0649,17.0778,42764.28,23686.17,6,730438.2734909998,17.081797243932574,17.26827516926553,16.895319318599626,1.0,0.0024300908642671537,0.012647869785644472,0.006922006556449034,0.0022359548583601447,0.0008849713116916291,0.0024271429682669603,0.004078860507379613,-0.16328298653462964,-0.1244472640177295,-0.06935351842295094,-0.02363489623997055,0.06961847335177751,0.010141410599604495,-0.005670394115510735,-0.004664700621087814,-0.0013488788758166947,0.0002461812609877434,17.01428571428559,17.046826666666536,48.0,37.52214180671685,-1.0
39943,39943,2020-07-18 19:50:00,282537,17.2359,17.2758,17.1553,17.1892,48896.46000000001,18733.97,8,842038.3108570002,17.12294497969363,17.27014060012932,16.975749359257946,-1.0,-0.002275312855517741,-0.003183697612516689,0.0003200707647361689,0.0038778704417501424,0.006110694886682699,-0.0022779053129937665,0.003683831802373325,-0.009600568674278687,-0.18011367641563175,-0.05603742599327596,-0.17966253984829791,-0.123170730442396,-0.0009108710470959737,0.0035087959131061552,0.0035503513311083705,0.0022217294186628322,0.0017809443709944086,17.158199999999887,17.099666666666533,61.0,47.10994887454953,1.0
39944,39944,2020-07-18 20:50:00,282549,17.1873,17.2416,17.1873,17.2095,48210.03,26226.430000000004,12,829696.719982,17.130813617903303,17.276277074361513,16.985350161445087,-1.0,0.0011809741000161633,-0.0010970258410533118,-0.0020064833769232178,0.0015014228600358506,0.005063424206321221,0.0011802772986526655,0.0036030292148791897,-0.010522840353530636,-0.13536884530453405,-0.09564892137674624,-0.15440725600862246,-0.12572832333741107,-0.0022779053129937665,-0.0009108710470959737,0.0035087959131061552,0.0035503513311083705,0.0022217294186628322,17.180357142857027,17.122666666666532,61.0,47.973108896855706,1.0
39958,39958,2020-07-19 03:50:00,282633,16.9224,16.9742,16.9224,16.9552,49247.19,32336.96,8,835110.9334190001,17.088068231149368,17.223483131293793,16.952653331004942,1.0,-0.0010722660162372222,-0.0047428973937542205,-0.004158346058968586,-0.005513455176782367,-0.008044369818694497,-0.0010728413047202956,0.003273032352749956,0.11205663889593624,-0.24480705188952984,-0.12341946356788625,0.060066221162347035,-0.2584497196352607,-0.0036813393178118936,0.0005871645991017972,-0.0013616943457299688,-0.0025481899682273657,-0.00265841837616998,17.038671428571316,17.108579999999858,18.0,42.00582729988997,-1.0
39959,39959,2020-07-19 04:25:00,282640,16.9549,16.9549,16.9,16.9303,45309.15,16721.81,7,766766.2853449999,17.073725664681245,17.220456907407435,16.926994421955055,1.0,-0.0014685760120790592,-0.0025392673241662056,-0.006204508100492999,-0.005620815223775444,-0.006973934260845138,-0.0014696554267619175,0.0031986691453542073,0.09955090886570732,-0.21269947845437095,-0.10021094211045807,0.001182125458591963,-0.29060967176166097,-0.0010728413047202956,-0.0036813393178118936,0.0005871645991017972,-0.0013616943457299688,-0.0025481899682273657,17.008971428571318,17.08996666666653,16.0,40.022540592619954,-1.0
39960,39960,2020-07-19 05:10:00,282649,16.9074,17.0394,16.9074,17.0394,58174.89,45384.09,9,987298.471464,17.07060514971022,17.21132768078595,16.929882618634494,1.0,0.00644406773654338,0.00496602812116631,0.0038884372017391478,0.00019957736557896236,0.0007870315987315023,0.006423393501960195,0.0033282792406630845,0.09054491250656106,-0.20653578540475065,-0.16703044270041528,0.0014911551774576255,-0.30620068574948944,-0.0014696554267619175,-0.0010728413047202956,-0.0036813393178118936,0.0005871645991017972,-0.0013616943457299688,17.001357142857035,17.077553333333196,41.0,39.311335959168595,-1.0
39961,39961,2020-07-19 05:25:00,282652,17.1464,17.2569,17.1464,17.2569,50547.07,50547.07,3,869504.1490000002,17.087541045191113,17.244953889459246,16.93012820092298,1.0,0.012764533962463577,0.0192908572204864,0.017793951118241003,0.01670260525292511,0.01296665884010362,0.012683753985062829,0.0037752493058541632,0.2056081753481033,-0.18110591067884105,-0.1489841810414165,-0.06140036934932324,-0.2331198256193758,0.006423393501960195,-0.0014696554267619175,-0.0010728413047202956,-0.0036813393178118936,0.0005871645991017972,17.03102857142846,17.08162666666653,69.0,40.32464335877674,-1.0
39962,39962,2020-07-19 05:35:00,282654,17.294,17.3736,17.294,17.3736,72770.41,72770.41,2,1261837.698524,17.113546404719195,17.309768905711714,16.917323903726675,-1.0,0.006762512386349728,0.01961336666784041,0.026183824267733025,0.024676795319430008,0.02357806921418204,0.006739749166208675,0.003879037455698295,0.3262896144256324,-0.08234582023120245,-0.1432895683585961,-0.05028436715544814,-0.2685612069950153,0.012683753985062829,0.006423393501960195,-0.0014696554267619175,-0.0010728413047202956,-0.0036813393178118936,17.080685714285604,17.097973333333194,76.0,41.73350622974779,-1.0
39963,39963,2020-07-19 05:45:00,282656,17.4236,17.4393,17.4236,17.4393,76947.11,76947.11,2,1341258.844421,17.143160367926537,17.37921499334298,16.9071057425101,-1.0,0.0037815996684624773,0.01056968516941037,0.02346913623719149,0.030064440677365363,0.02855171274889101,0.0037744673957145203,0.0037975100190373204,0.3272276058084149,-0.040130987965200635,-0.14443464601633324,-0.047556831563019465,-0.2130967683822189,0.006739749166208675,0.012683753985062829,0.006423393501960195,-0.0014696554267619175,-0.0010728413047202956,17.13829999999989,17.118333333333197,79.0,43.11182782532304,1.0
39964,39964,2020-07-19 05:55:00,282658,17.5266,17.5404,17.5266,17.5404,70750.76999999999,70750.76999999999,2,1240563.934194,17.179273061751402,17.464695838498766,16.893850285004028,-1.0,0.0057972510364523435,0.0096007735875121,0.016428211324166053,0.02940244374801937,0.03603598282369491,0.005780511640491426,0.00384261736038544,0.3331476088466219,-0.008044840218325381,-0.021245193646114168,0.050446024737565334,-0.2622597423038486,0.0037744673957145203,0.006739749166208675,0.012683753985062829,0.006423393501960195,-0.0014696554267619175,17.21929999999989,17.143146666666528,83.0,44.81389989899243,1.0
39965,39965,2020-07-19 06:00:00,282659,17.7367,17.7367,17.7367,17.7367,60455.86,60455.86,1,1072287.452062,17.229948237955814,17.597002076445122,16.86289439946651,-1.0,0.011191306925725676,0.017053436777852315,0.02089952571718001,0.02780337140506095,0.040922802446095474,0.01112914758327932,0.0040937144627782255,0.36464550070726093,0.04315631512362606,0.10361499412408083,0.2094745956034219,-0.12995902497402884,0.005780511640491426,0.0037744673957145203,0.006739749166208675,0.012683753985062829,0.006423393501960195,17.330942857142748,17.181473333333194,88.0,47.1278991072699,1.0
39966,39966,2020-07-19 06:05:00,282660,17.7157,17.7157,17.7157,17.7157,55846.29,0.0,1,989356.1197530001,17.274107489050742,17.684656091804527,16.86355888629695,-1.0,-0.0011839857470669068,0.009994070830767532,0.01584926000470199,0.01969079522954353,0.02658646686253019,-0.001184687211928992,0.004060003946485519,0.3196384821473845,0.06497704154067406,0.06175818673802174,0.1713319203968671,-0.15151446164387972,0.01112914758327932,0.005780511640491426,0.0037744673957145203,0.006739749166208675,0.012683753985062829,17.443142857142742,17.22019999999986,85.0,49.276495400265034,1.0
39967,39967,2020-07-19 06:15:00,282662,17.7857,17.7857,17.7004,17.7004,66035.17,31207.22,2,1171510.898934,17.31286135368249,17.747267735028018,16.87845497233696,-1.0,-0.0008636407254581924,-0.0020466039342155184,0.009121798818726878,0.014971931212835353,0.01881014873140852,-0.0008640138779716366,0.004065743594800708,0.3257978963195078,0.04673074655927467,0.0519845481016773,0.16128565452524124,-0.16707654481713716,-0.001184687211928992,0.01112914758327932,0.005780511640491426,0.0037744673957145203,0.006739749166208675,17.537571428571315,17.257679999999866,87.0,51.67007560560817,1.0
39968,39968,2020-07-19 06:30:00,282665,17.7469,17.7545,17.6855,17.6855,42622.9,26973.30000000001,3,755519.9767300001,17.346737594256812,17.792456778904647,16.901018409608966,-1.0,-0.0008417888861267375,-0.0017047026084205939,-0.002886670011896131,0.00827233130373295,0.014117539121409894,-0.0008421433893497365,0.003961554180186592,0.4021301317628535,0.07646199034039307,0.023793517027178232,0.12568452848618356,-0.17710007130933547,-0.0008640138779716366,-0.001184687211928992,0.01112914758327932,0.005780511640491426,0.0037744673957145203,17.598799999999887,17.297199999999858,84.0,54.25695577434906,1.0
40006,40006,2020-07-20 00:25:00,282880,18.1685,18.22,18.1685,18.22,48450.64,48450.64,2,882203.228135,17.92506991297215,18.208884545195573,17.64125528074872,-1.0,0.004692609278242443,0.007994246355564005,0.008820256136251592,0.014160395422362804,0.019232275315782976,0.004681633311212519,0.004914142308193421,0.18943413474109236,-0.06255796794007916,0.01997578542416993,0.003024945261449189,-0.11802637375874173,0.0032808283410825645,0.000819123251892595,0.0052794886454301535,0.004988599088300294,0.002817763284565622,18.022685714285593,17.910093333333197,75.0,54.44321753249042,1.0
40007,40007,2020-07-20 00:40:00,282883,18.1869,18.2473,18.1869,18.241,63771.08,19167.54,3,1162655.239579,17.953790829974686,18.25828385457881,17.649297805370555,-1.0,0.0011525795828759564,0.0058505974667630856,0.009156039943569949,0.009983001766265877,0.015329295987888125,0.001151915872965148,0.004860520471671865,0.1791186585797311,-0.07707258294167929,0.042179565943156784,0.055232200292975035,-0.09428085122273333,0.004681633311212519,0.0032808283410825645,0.000819123251892595,0.0052794886454301535,0.004988599088300294,18.0819857142856,17.952099999999863,77.0,55.99152558853492,1.0
40030,40030,2020-07-20 11:00:00,283007,17.8518,17.9154,17.8403,17.9154,40709.47,7831.51,3,727125.1370870002,18.091646576763047,18.311960445176638,17.871332708349463,1.0,0.0012686738166962641,-0.006631549764346989,-0.0097393265382828,-0.012544783111943958,-0.014418924494567276,0.0012678697300803064,0.0045281990379694,0.04843633485284625,-0.07674879250708003,0.00466093897645641,-0.1058679910391316,-0.24495145251104586,-0.007921505919536997,-0.0031334277961372337,-0.0028370692363863803,-0.0018997541540488605,-0.0016984605260983445,18.06622857142845,18.141373333333206,17.0,48.478633274676255,-1.0
40031,40031,2020-07-20 11:40:00,283015,17.8908,17.9121,17.8642,17.8862,42184.43,22719.07,8,754760.0784159999,18.072969615239135,18.301807373249083,17.844131857229183,1.0,-0.001629882670775018,-0.0003632766435475165,-0.008250623787080745,-0.0113533352495081,-0.014154219258116219,-0.0016312123745723106,0.004247338021081179,0.030806233017722662,-0.02647386404255459,-0.023242469540064262,-0.1234769309754753,-0.2576001850349488,0.0012678697300803064,-0.007921505919536997,-0.0031334277961372337,-0.0028370692363863803,-0.0018997541540488605,18.02019999999988,18.117313333333204,17.0,47.012344927931615,-1.0
40035,40035,2020-07-20 14:00:00,283043,17.6917,17.8136,17.6917,17.8136,48292.48,34136.47,4,856673.6400370002,17.994481780779402,18.26484656858041,17.724116992978395,1.0,0.005395642849080007,-0.00037597571309122557,-0.009061830723444577,-0.004058995203005567,-0.005682262187838405,0.005381138518270046,0.004581087560078663,0.0031540735202300104,-0.07521802201878228,-0.0340631285718511,-0.10164920349924364,-0.14901656448400544,-0.005757184927950298,-0.008727092442674333,0.005035883568992094,-0.0016312123745723106,0.0012678697300803064,17.86038571428559,18.02152666666653,24.0,41.1926337597187,-1.0
40036,40036,2020-07-20 14:30:00,283049,17.7972,17.7998,17.7634,17.7634,41790.31,12094.21,6,743242.1682140002,17.973474346163094,18.250743041109388,17.696205651216804,1.0,-0.002818071585754756,0.0025623659555253924,-0.003192987772371869,-0.011854365421522628,-0.0068656282497119294,-0.002822049825219608,0.004597690069241271,-0.01228923115630994,-0.05802587562359478,-0.007181725991731136,-0.11492888532490865,-0.14299346256952586,0.005381138518270046,-0.005757184927950298,-0.008727092442674333,0.005035883568992094,-0.0016312123745723106,17.841914285714157,17.986019999999872,24.0,39.78117002284417,-1.0
40049,40049,2020-07-20 19:55:00,283114,17.3062,17.4579,17.3062,17.4579,50178.55,32464.35,4,872243.5493630002,17.69622942377091,18.04805655849836,17.344402289043458,1.0,0.007740795899283005,-0.00255390627678187,-0.010939890091212991,-0.009430268779682338,-0.012003395585738708,0.007710989655922874,0.004752707726764854,0.03487900268807427,-0.24320231852088164,0.031288967879083425,-0.006597804632568191,-0.0183586661529672,-0.010268162714561768,-0.008442997675743856,0.0015251554333985948,-0.0026010027668617037,0.0005321166479936856,17.555714285714153,17.638739999999867,25.0,31.594080009256373,-1.0
